"lsoa11cd","easting","northing","median_price","avg_listed_properties","avg_distance_to_station","positive_area","moderate_area","negative_area"
"E01003116",529792,172430,250000,,543.528016911344,593104.904426482759,198309.062523396552,252620.854554489655
"E01003117",530053,172363,250000,,370.951082448159,567703.217637741935,235503.231721435484,309827.102494122581
"E01003118",529932,171872,233500,,601.05930862827,714286.429467812500,183300.974289604167,307148.684431416667
"E01003119",529702,171546,230000,,414.700499888686,856173.262363100000,140294.086082700000,244175.490295075000
"E01003120",530221,171647,225000,,375.470470775115,697652.759433239130,252676.955965086957,309193.004009721739
"E01003121",530094,177007,215000,,661.002020602802,196762.228551600000,586159.974943300000,29278.979166900000
"E01003122",529810,176886,365000,,772.930116256672,206326.716730029412,592888.448682098039,55219.141926205882
"E01003123",530142,176776,350000,,479.439298892896,215697.612306588235,520212.210084294118,40850.032330470588
"E01003124",530466,176812,215000,,385.410167488687,244052.922543500000,680246.793724333333,3864.1434669166666667
"E01003125",530679,176927,191000,,500.28521629516,426556.419255000000,659256.605360333333,16963.227400166000
"E01003126",530311,176571,215000,,208.544664012229,224465.092780571429,631402.684293285714,45615.478233285571
"E01003127",530790,176324,345000,,349.678344828466,301892.891486500000,784078.921507500000,67430.038968349200
"E01003128",530358,176334,205000,,182.785624581433,231909.929797666667,638117.429402888889,59694.840908500000
"E01003129",530491,177174,250000,,673.775011344178,438124.136093366667,618061.418007900000,6324.5368501332666667
"E01003130",530513,172951,225000,1.00000000000000000000,407.476027594776,401014.832682000000,495736.154561803030,184329.510463393939
"E01003131",530163,172981,325000,1.00000000000000000000,330.57456502364,672787.411502844828,394018.786829465517,236755.936156251724
"E01003132",531018,173031,203500,1.00000000000000000000,694.957207525991,700666.077010913783,582607.289341108696,165422.769365847826
"E01003133",531455,172816,250000,,357.819363063291,591792.102331126000,728630.205714535714,166938.073483482143
"E01003134",530960,172743,305000,,619.5303626957,407271.952440725750,535446.417506400000,185462.227220875000
"E01003135",530663,172643,265000,,418.987196722339,138701.609847910750,450679.471417732143,182006.580647135714
"E01003136",530184,173372,195000,1.00000000000000000000,699.716375976858,461508.427910750000,563313.860044285714,111856.207780735714
"E01003137",530468,173215,158000,1.00000000000000000000,620.916623873878,539925.144347250000,564213.014274625000,163379.898113666667
"E01003138",529811,173028,365000,1.00000000000000000000,572.002924886796,758779.652892945455,333161.513812772727,204039.463032038182
"E01003139",529690,170204,247000,,360.367551887451,292786.946559852941,463580.643875076471,286823.736629141176
"E01003140",529970,169881,245000,,616.190723093677,344163.624739500000,569486.994015625000,263261.193658825000
"E01003141",530415,170059,250000,,429.657354228493,449678.615985833333,278854.226355555556,95227.237970022222
"E01003142",529538,169978,238000,,620.435382956317,138381.119085192308,613010.103892107692,275957.315025084615
"E01003143",529178,170078,250000,,670.23158219746,77836.736638900000,669825.753371140000,278095.320495200000
"E01003144",530640,170649,495000,,796.645151026257,488136.995076500000,249860.296812142857,121197.194200314286
"E01003145",530027,170545,200000,,319.005010525746,433935.371958166667,249772.938079979167,287647.102915095833
"E01003146",529553,170429,240000,,249.35053260574,222980.552291944444,342094.962401500000,290021.043920477778
"E01003147",530322,170311,240000,,551.936595539271,455587.555517208333,254975.014406250000,233354.341467658333
"E01003148",530600,171539,245000,,645.225222270559,345079.314577230769,267086.028984115385,195177.968386215385
"E01003149",530987,171299,210000,,870.878811294298,353236.695233000000,270313.050204625000,122141.908722420000
"E01003150",530338,171230,174000,,338.88088645763,352078.262145000000,214072.736555718750,219297.433725143750
"E01003151",530482,172345,210000,,424.573834212604,174469.806085176471,360011.724844823529,236233.227489752941
"E01003152",530827,172378,270000,,700.534607093862,82704.978159916833,443675.940107583333,179899.274673638889
"E01003153",530288,172372,225000,,338.764085574266,560381.180433851852,282030.236654666667,337270.162912411111
"E01003154",530990,171886,250000,,877.492069907991,316453.563496346154,413413.764243576923,149979.225948538462
"E01003155",530437,171837,315000,,648.558067749506,484613.852538318182,275051.294374386364,283216.142749068182
"E01003156",529444,173508,369000,,952.607823024294,971141.114598937500,243373.718164484375,165725.830456018750
"E01003157",529164,173266,632555,,706.276761282025,884825.533376421053,211431.486268342105,189266.425672352632
"E01003158",529436,173201,412500,,888.750439465754,748367.394796170732,241023.036710609756,201756.745635556098
"E01003159",529916,174139,197500,,1071.31157473027,576580.077881000000,393246.970777166667,6542.7526816666666667
"E01003160",529539,173783,675000,,890.693877920325,1178828.046403500000,334670.583630000000,150002.523343800000
"E01003161",529193,173879,530000,,544.865933304262,1154871.972946269231,257039.489498711538,129031.026560165385
"E01003162",530030,173739,189950,,1093.41102057601,378172.685463625000,458014.244382062500,51408.149395375000
"E01003163",529746,173563,375000,,927.765306179267,764566.333355157895,341380.842277105263,156396.822669489474
"E01003164",531827,173033,245000,1.00000000000000000000,217.746225401239,781671.286824840286,689415.697178303571,187149.235787910714
"E01003165",532551,172605,360000,1.00000000000000000000,425.633858091964,403222.118220556389,977825.567253305556,218614.548150527778
"E01003166",531974,172776,220000,1.00000000000000000000,346.52922457646,523054.436761172429,621641.267682800000,204139.605511957143
"E01003167",532257,172538,458000,1.00000000000000000000,528.892228182553,309941.859760151000,491535.344240683333,234068.239200016667
"E01003168",532123,173627,148000,,765.363469469253,903124.401239001000,493824.982642500000,277888.115329000000
"E01003169",531676,173426,280000,,555.694401143615,786253.569349408895,584302.609838631579,174782.792590631579
"E01003170",532342,173527,411000,1.00000000000000000000,514.143646619391,961666.639505815815,459151.624603333333,205580.490544166667
"E01003171",530813,174109,249000,,1147.00646221233,811954.829429250000,580488.766931902778,22868.477997930556
"E01003172",531253,173932,230000,,813.341716783613,676543.119983116385,652810.920287576923,145104.025283615385
"E01003173",530874,173815,295000,1.00000000000000000000,1172.40958637196,805941.401200942577,605154.782931153846,33143.939037980769
"E01003174",531499,172996,220000,,370.761748898967,604665.788877901000,740054.440202400000,163411.443290500000
"E01003175",531083,173631,195000,1.00000000000000000000,944.925805947249,708165.134052563500,644653.661847500000,126487.144965375000
"E01003176",531028,174673,175000,,707.947316725605,663763.751725666667,396572.154804166667,127808.366223416667
"E01003177",531100,174498,350000,,804.064864559369,664230.913330181818,377311.248807000000,115093.850001545455
"E01003178",530867,174284,337500,,1065.72742609722,794478.444757175000,481027.850856550000,30213.420077900000
"E01003179",531093,174312,197000,,846.813297291883,647874.862746214286,503153.565080714286,86872.379182571429
"E01003180",531882,177008,380000,1.00000000000000000000,930.562797376138,772752.928533653846,390585.085048461538,13852.410699499000
"E01003181",531066,177076,265000,1.00000000000000000000,509.440219010599,413417.111877562500,613284.252459781250,14189.975874717750
"E01003182",531846,176481,289500,,644.065154842643,502222.982325687500,385278.018914218750,82540.628615249000
"E01003183",531533,177189,374240,1.00000000000000000000,591.334014526915,631113.546656214286,458678.857896250000,13852.410699499000
"E01003184",531268,176965,210000,1.00000000000000000000,650.580357300353,414764.552841500000,602640.664839833333,13852.410699499000
"E01003185",531007,176866,305000,1.00000000000000000000,644.100354159103,460678.735458464286,699283.676965267857,13852.410699499000
"E01003186",530881,176875,332500,,573.19123548855,459178.440432673913,685082.434064210145,19986.685035194652
"E01003187",531608,176776,274250,1.00000000000000000000,877.836322696232,600089.369411333333,496491.880461000000,13852.410699499000
"E01003188",531478,176449,200000,,736.245269489569,422844.276736818182,507819.226303454545,84626.448212089909
"E01003189",537623,171744,200000,,456.950981035172,1224019.304533233333,731276.441478866667,45493.814484000000
"E01003190",536738,171458,205000,,260.594912307077,355576.449703818182,992652.502899227273,4806.9632950000000000
"E01003191",537131,171751,157000,,499.305126818596,673799.023472722222,962259.711793777778,41259.255292555556
"E01003192",537542,171481,175000,,437.187210362197,1128137.285012375000,823288.884554625000,43905.854787208333
"E01003193",536467,172232,250000,,899.9142334523,171565.143916958333,442299.314825458333,14737.399913583333
"E01003194",537097,173005,205000,,538.629371831135,199255.947544444444,375018.565058444444,35639.884916444444
"E01003195",536842,172525,235000,,968.688372316728,100259.193554690476,490059.918031428571,24981.391979380952
"E01003196",537584,172434,185000,,299.322982139601,313462.558724125000,506432.388899250000,43263.592863937500
"E01003197",537264,172095,205000,,546.432430184277,176290.100223272727,770558.063186409091,44953.154697318182
"E01003198",539319,175753,250000,1.00000000000000000000,436.596342269274,1338896.904567684615,117932.680257461538,39064.595481019231
"E01003199",538899,175800,340000,1.00000000000000000000,641.942620991471,1199614.421093626471,102845.366275867647,110404.820060661765
"E01003200",539539,176123,422500,1.0833333333333333,277.971186651448,1565147.597058466667,271046.198860117917,35003.827019500000
"E01003201",538405,175919,295000,,316.79708438639,1145666.363338031250,153144.970206437500,170565.162423218750
"E01003202",539604,175493,425000,1.00000000000000000000,528.802413435709,972732.542139417647,310631.360040705882,68238.596510205882
"E01003203",539106,175310,212500,1.00000000000000000000,795.596968041592,898635.723647129412,75351.611414058824,143090.014031235294
"E01003204",538463,176635,350000,1.00000000000000000000,652.638984766048,1449142.027105947368,153172.970137973684,118911.513621394737
"E01003205",538121,176471,365000,,325.755551346163,1463156.415505000000,115340.048178750000,160278.802530000000
"E01003206",538538,176146,319150,,512.466321678407,1457374.944738720833,116778.116594354167,138856.521493750000
"E01003207",537404,176870,270000,,49.5761941315251,179820.734897415793,134511.514434793103,208997.173584077586
"E01003209",536548,176572,234000,,532.736983354192,166916.167672365636,30012.581682090909,488533.636087045455
"E01003210",536909,176383,245000,,530.601044710833,140422.848526142000,208395.082067120000,501264.573033980000
"E01003211",537144,176095,250000,,380.025638761978,112927.213779689500,338023.747533145833,458231.119833187500
"E01003212",536605,176216,250000,,432.391546459359,132476.091543002000,287464.539413450000,487537.608405025000
"E01003213",536875,175843,275000,,459.517029960148,86486.062325564500,355893.134425291667,454994.046855395833
"E01003214",536590,175551,183000,,283.754496254648,53316.076324270385,666829.006943538462,413107.938530076923
"E01003215",536642,176929,242000,,234.672882149837,181562.528720293667,65169.288326000000,252666.398793916667
"E01003216",538131,173188,350000,,775.963330803072,314307.063579117647,246090.832984500000,31619.534907529412
"E01003217",538557,173325,212000,,1168.63070622817,299858.364984156250,285785.590771562500,48119.870055312500
"E01003218",538911,172964,230000,,1343.55157173734,339732.306179857143,409305.042057785714,68854.273883500000
"E01003219",538547,172827,245000,,992.391153386123,328080.412403187500,390706.244991718750,23260.318792187500
"E01003220",539266,173305,165000,,1080.19844260597,277053.564905250000,330702.124633125000,139442.623337041667
"E01003221",537886,172941,218000,,677.03277897296,351128.162249708333,377971.362286625000,37492.570919958333
"E01003222",539219,173134,240000,,1285.59808978251,340826.588868566667,384276.736348866667,113469.513586933333
"E01003223",538146,172536,315000,,514.145101600405,229681.751627541667,377938.828560958333,40990.518124166667
"E01003224",538673,173411,245000,,1056.54028728962,231965.126815000000,258118.545563750000,123943.276604500000
"E01003225",536946,174172,308700,,621.078929480376,308179.538715196970,753348.129451136364,251510.033557151515
"E01003226",536123,174106,232000,,242.942420000232,205963.664836683333,727465.287457216667,301663.222333600000
